<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.09.16	34840.10	34941.40	34530.40	34706.00	97298	0	400
2021.09.17	34708.00	34830.50	34487.40	34497.40	111797	0	400
2021.09.19	34531.70	34541.70	34456.50	34510.50	2749	0	500
2021.09.20	34511.50	34529.50	33611.00	34051.00	158752	0	400
2021.09.21	34049.00	34368.50	33834.30	33843.30	146031	0	400
2021.09.22	33843.80	34444.80	33764.30	34333.00	127380	0	400
2021.09.23	34332.00	34873.00	34319.00	34770.10	99842	0	400
2021.09.24	34771.10	34857.10	34586.10	34812.20	100164	0	400
2021.09.26	34822.40	34908.40	34816.90	34889.10	2330	0	500
2021.09.27	34892.10	35061.20	34783.70	34863.80	99994	0	400
2021.09.28	34864.80	34978.30	34248.40	34409.00	159097	0	400
2021.09.29	34407.50	34579.50	34297.50	34479.60	141620	0	400
2021.09.30	34477.60	34681.50	33822.00	33907.90	151736	0	400
2021.10.01	33902.90	34489.20	33517.00	34361.40	153663	0	340
2021.10.03	34350.70	34424.70	34327.20	34395.40	4656	0	470
2021.10.04	34396.90	34412.50	33815.50	34010.40	177665	0	360
2021.10.05	34010.40	34492.10	33814.40	34288.60	150601	0	330
2021.10.06	34289.60	34540.70	33849.20	34490.70	186996	0	390
2021.10.07	34489.70	34977.20	34468.70	34841.30	116300	0	540
2021.10.08	34841.80	34869.30	34651.20	34743.20	126820	0	0
2021.10.10	34777.40	34806.40	34518.90	34573.40	5642	0	540
2021.10.11	34573.40	34951.25	34429.20	34492.20	136036	0	400
2021.10.12	34491.70	34604.80	34244.30	34304.30	152999	0	400
2021.10.13	34301.80	34462.90	34107.40	34431.80	136027	0	400
2021.10.14	34432.80	34993.60	34428.20	34975.40	92402	0	400
2021.10.15	34972.40	35323.95	34915.30	35310.00	94465	0	400
2021.10.17	35328.20	35351.20	35252.20	35256.90	3902	0	430
2021.10.18	35258.40	35345.70	35031.70	35250.50	95584	0	400
2021.10.19	35251.50	35498.30	35194.40	35492.00	84701	0	400
2021.10.20	35492.00	35670.30	35403.85	35546.80	80372	0	400
2021.10.21	35545.80	35661.10	35440.65	35563.40	88334	0	400
2021.10.22	35563.90	35764.10	35532.60	35607.50	106021	0	400
2021.10.24	35635.80	35635.80	35566.40	35594.10	3762	0	460
2021.10.25	35593.10	35785.50	35592.40	35774.60	88302	0	400
2021.10.26	35775.60	35893.60	35735.05	35782.00	98743	0	400
2021.10.27	35783.00	35826.60	35497.10	35558.60	111752	0	400
2021.10.28	35560.60	35795.50	35498.30	35720.30	104512	0	400
2021.10.29	35722.30	35863.40	35601.20	35852.40	108263	0	400
2021.10.31	35897.20	35939.50	35865.60	35919.00	3790	0	460
2021.11.01	35918.50	36005.10	35798.10	35894.50	90950	0	400
2021.11.02	35895.50	36088.30	35811.70	36024.80	80041	0	400
2021.11.03	36024.80	36189.40	35888.20	36177.00	81225	0	400
2021.11.04	36177.50	36181.95	35986.10	36144.50	80406	0	400
2021.11.05	36143.00	36491.30	36066.30	36289.70	95363	0	400
2021.11.07	36302.00	36369.40	36291.00	36316.40	2240	0	440
2021.11.08	36314.40	36564.00	36272.40	36379.30	84593	0	400
2021.11.09	36380.30	36431.20	36171.60	36253.00	96798	0	400
2021.11.10	36252.50	36347.30	36004.30	36042.40	115737	0	400
2021.11.11	36040.90	36155.90	35915.65	35973.90	81918	0	400
2021.11.12	35974.90	36153.70	35930.10	36124.70	70671	0	400
2021.11.14	36133.40	36166.40	36120.90	36129.10	1476	0	430
2021.11.15	36129.60	36256.45	36031.00	36097.10	75450	0	400
2021.11.16	36098.10	36318.60	36026.55	36170.30	75613	0	400
2021.11.17	36169.80	36172.00	35875.80	35913.40	76717	0	400
2021.11.18	35912.40	36018.10	35650.60	35892.90	81674	0	400
2021.11.19	35892.90	36045.20	35543.30	35638.70	113168	0	400
2021.11.21	35640.00	35667.50	35621.70	35629.80	909	0	420
2021.11.22	35631.80	35931.65	35583.20	35662.90	94146	0	400
2021.11.23	35662.90	35842.60	35419.60	35777.10	143637	0	400
2021.11.24	35778.10	35852.20	35581.70	35846.20	121392	0	400
2021.11.25	35845.20	35951.70	35661.20	35676.20	32402	0	400
2021.11.26	35676.20	35679.20	34688.30	34709.30	158528	0	400
2021.11.28	34853.40	35138.40	34841.90	35076.40	7055	0	520
2021.11.29	35075.40	35302.20	34894.70	35229.30	147079	0	400
2021.11.30	35230.80	35276.80	34428.10	34536.00	192330	0	400
2021.12.01	34535.50	35002.05	33949.00	34160.00	169179	0	400
2021.12.02	34160.00	34760.60	34077.60	34542.60	185077	0	400
2021.12.03	34542.10	34807.20	34261.70	34571.60	182662	0	400
2021.12.05	34619.40	34785.90	34594.40	34772.90	3861	0	520
2021.12.06	34774.90	35356.75	34644.00	35252.80	153840	0	400
2021.12.07	35253.30	35819.35	35206.80	35738.00	109252	0	400
2021.12.08	35736.00	35934.00	35601.60	35733.90	107565	0	400
2021.12.09	35732.40	35862.85	35574.20	35767.40	104868	0	400
2021.12.10	35764.90	35987.50	35708.10	35980.00	104389	0	400
2021.12.12	36003.90	36050.10	35989.90	36041.60	2017	0	480
2021.12.13	36042.10	36127.10	35606.00	35701.60	118233	0	400
2021.12.14	35700.10	35783.00	35433.40	35560.50	116092	0	400
2021.12.15	35560.50	35999.50	35378.40	35970.10	129762	0	400
2021.12.16	35967.60	36268.15	35847.65	36014.70	62774	0	400
2021.12.17	36007.70	36057.65	35349.65	35528.70	56281	0	440
2021.12.20	35474.70	35505.70	34725.65	35083.70	60260	0	440
2021.12.21	35097.20	35587.20	35035.20	35574.70	45850	0	440
2021.12.22	35568.20	35837.15	35462.65	35812.20	34861	0	440
2021.12.23	35824.70	36112.15	35800.20	36017.20	26511	0	440
2021.12.27	35997.70	36370.65	35926.65	36331.70	27348	0	440
2021.12.28	36330.70	36574.65	36279.70	36444.70	30472	0	440
2021.12.29	36449.70	36626.65	36417.20	36544.70	29020	0	440
2021.12.30	36553.70	36737.65	36424.15	36458.20	28290	0	440
2021.12.31	36480.20	36537.65	36290.20	36420.20	25909	0	440
2022.01.03	36486.05	36638.65	36289.15	36593.20	35566	0	440
2022.01.04	36595.20	36969.15	36576.70	36828.70	36078	0	440
2022.01.05	36826.70	36996.15	36444.65	36479.20	42056	0	440
2022.01.06	36483.20	36580.15	36242.15	36325.20	57174	0	440
2022.01.07	36344.20	36427.15	36152.15	36271.70	46034	0	440
2022.01.10	36253.20	36333.65	35684.15	36094.20	53379	0	440
2022.01.11	36100.70	36315.65	35806.15	36287.70	46170	0	440
2022.01.12	36297.70	36494.65	36204.65	36332.20	43154	0	440
2022.01.13	36346.70	36557.15	36091.15	36165.70	44701	0	440
2022.01.14	36194.20	36283.15	35687.65	36018.70	58220	0	440
2022.01.17	36014.20	36053.65	35877.20	36006.10	27005	0	440
2022.01.18	35983.20	36033.70	35314.15	35470.70	56963	0	440
2022.01.19	35470.65	35612.83	35063.35	35118.20	59722	0	440
2022.01.20	35133.20	35565.15	34590.70	34710.70	58142	0	440
2022.01.21	34732.20	34962.65	34284.20	34297.90	73018	0	440
2022.01.24	34335.65	34586.70	33215.65	34520.20	75571	0	440
2022.01.25	34458.70	34645.65	33585.65	34118.20	82087	0	440
2022.01.26	34197.65	34884.05	33942.90	34224.60	67895	0	440
2022.01.27	34276.10	34850.15	33722.10	34415.70	85238	0	440
2022.01.28	34381.50	34805.65	33802.65	34761.70	77672	0	440
2022.01.31	34736.40	35225.05	34508.65	35104.60	57107	0	440
2022.02.01	35142.60	35517.05	35033.60	35439.60	52218	0	440
2022.02.02	35411.60	35789.10	35370.05	35767.60	49113	0	440
2022.02.03	35761.60	35766.60	35143.05	35345.10	53580	0	440
2022.02.04	35329.70	35410.15	34871.15	35129.20	60820	0	440
2022.02.07	35219.15	35404.15	35011.20	35209.70	56218	0	440
2022.02.08	35197.20	35624.65	35131.20	35574.20	49448	0	440
2022.02.09	35573.20	35953.20	35569.20	35913.70	41747	0	440
2022.02.10	35901.20	35932.15	35177.65	35306.70	53148	0	440
2022.02.11	35282.20	35512.15	34702.65	34880.20	64239	0	440
2022.02.14	34841.10	34936.15	34393.15	34645.70	72470	0	440
2022.02.15	34650.20	35156.65	34527.20	35065.70	56828	0	440
2022.02.16	35050.70	35245.65	34750.65	35030.70	52472	0	440
2022.02.17	35031.70	35090.70	34366.15	34440.20	57517	0	440
2022.02.18	34423.20	34686.70	34097.15	34208.40	60374	0	440
2022.02.21	34103.60	34538.65	33856.65	33878.15	48054	0	440
2022.02.22	33756.70	34220.15	33419.15	33703.70	77544	0	440
2022.02.23	33724.10	33919.65	33095.70	33114.20	58593	0	440
2022.02.24	33157.20	33264.15	32234.55	33111.70	92046	0	440
2022.02.25	33068.85	34088.15	32819.65	34063.70	76197	0	440
2022.02.28	33535.60	33961.15	33371.20	33889.20	76455	0	440
2022.03.01	33862.70	34098.15	33089.65	33360.20	68581	0	440
2022.03.02	33346.20	33993.40	33147.65	33813.20	68498	0	440
2022.03.03	33798.90	34155.70	33611.70	33800.20	59951	0	440
2022.03.04	33798.70	33868.70	33222.10	33517.20	74361	0	470
2022.03.07	33373.60	33538.90	32677.80	32686.20	76019	0	470
2022.03.08	32717.70	33368.90	32315.90	32542.70	83022	0	470
2022.03.09	32557.70	33423.90	32531.40	33241.70	72343	0	520
2022.03.10	33216.70	33266.70	32782.90	33165.20	65569	0	520
2022.03.11	33138.70	33661.40	32878.40	32929.70	60631	0	520
2022.03.14	32984.60	33377.10	32783.80	32959.20	61520	0	480
2022.03.15	32971.20	33598.00	32655.60	33478.70	62110	0	500
2022.03.16	33481.70	34141.70	33368.90	34117.70	62153	0	500
2022.03.17	34090.70	34469.90	33839.90	34304.20	56001	0	500
2022.03.18	34321.70	34782.20	34186.40	34777.70	51368	0	500
2022.03.21	34722.60	34776.10	34312.60	34586.70	46928	0	480
2022.03.22	34563.70	34849.65	34409.20	34787.20	39572	0	470
2022.03.23	34765.20	34867.70	34319.30	34349.10	42617	0	480
2022.03.24	34349.10	34756.60	34315.60	34738.10	42852	0	480
2022.03.25	34735.10	34937.55	34631.05	34841.60	40597	0	470
2022.03.28	34837.50	34972.00	34533.40	34943.10	43274	0	470
2022.03.29	34929.50	35392.30	34919.60	35266.10	42299	0	470
2022.03.30	35253.60	35361.40	35057.10	35238.10	42353	0	500
2022.03.31	35232.60	35313.10	34701.10	34794.60	40793	0	480
2022.04.01	34801.10	34895.00	34523.30	34776.10	42593	0	500
2022.04.04	34782.50	34914.10	34588.80	34874.60	35984	0	480
2022.04.05	34876.10	35072.80	34526.80	34642.60	38148	0	480
2022.04.06	34642.10	34663.90	34236.40	34412.60	46960	0	500
2022.04.07	34419.60	34681.30	34144.40	34560.60	47415	0	490
2022.04.08	34561.10	34934.40	34469.40	34729.60	42352	0	500
2022.04.11	34747.60	34763.10	34250.40	34301.60	49328	0	520
2022.04.12	34321.60	34640.30	34071.10	34224.60	50597	0	500
2022.04.13	34234.60	34571.10	34112.30	34521.10	45155	0	500
2022.04.14	34528.60	34872.80	34394.30	34439.90	44452	0	520
2022.04.18	34393.00	34580.90	34235.60	34452.10	39676	0	560
2022.04.19	34455.60	34942.90	34282.70	34823.60	47083	0	500
2022.04.20	34824.10	35299.30	34777.80	35200.10	50667	0	520
2022.04.21	35198.10	35477.30	34685.80	34710.80	51138	0	500
2022.04.22	34713.10	34757.80	33626.60	33646.40	58068	0	500
2022.04.25	33675.50	34046.10	33263.00	34011.60	68101	0	500
2022.04.26	33979.55	34066.10	33103.10	33127.10	57483	0	500
2022.04.27	33164.10	33624.40	33031.30	33349.90	67329	0	500
2022.04.28	33361.60	33984.60	33175.40	33792.90	58937	0	500
2022.04.29	33772.10	33914.60	32837.90	32989.80	57053	0	500
2022.05.02	32981.50	33155.10	32372.10	32959.10	62586	0	560
2022.05.03	32943.50	33265.40	32819.80	33071.60	56519	0	500
2022.05.04	33042.10	34036.30	32960.40	33916.60	47570	0	500
2022.05.05	33925.60	34024.10	32609.60	32959.10	57338	0	500
2022.05.06	32921.90	32982.10	32395.90	32761.10	68663	0	500
2022.05.09	32675.50	32675.50	32035.50	32179.20	67497	0	500
2022.05.10	32245.20	32657.20	31799.02	32042.22	67439	0	0
2022.05.11	32046.72	32487.42	31704.22	31811.72	61534	0	500
2022.05.12	31804.22	31870.22	31111.72	31509.72	72792	0	500
2022.05.13	31562.72	32221.20	31532.72	32119.70	57633	0	480
2022.05.16	32177.60	32477.10	31889.20	32156.20	60522	0	480
2022.05.17	32195.40	32753.30	32192.90	32686.30	46893	0	420
2022.05.18	32692.30	32705.30	31353.30	31431.30	42938	0	440
2022.05.19	31436.30	31566.30	31001.30	31247.30	64327	0	440
2022.05.20	31253.30	31593.30	30640.60	31287.60	50560	58	0
2022.05.23	31354.60	31966.60	31345.60	31911.60	54444	0	380
2022.05.24	31785.60	32015.60	31360.60	31981.60	54228	0	380
2022.05.25	31998.60	32260.60	31732.60	32111.60	52453	0	380
2022.05.26	32130.60	32771.10	32042.60	32586.10	44659	0	280
2022.05.27	32566.10	33278.10	32524.10	33275.10	39676	0	280
2022.05.30	33254.10	33473.10	33209.10	33303.10	21443	0	280
2022.05.31	33284.10	33290.10	32749.10	33059.10	55275	0	280
2022.06.01	33090.10	33271.10	32582.10	32793.10	49831	0	280
2022.06.02	32797.10	33279.10	32509.10	33273.10	44906	0	180
2022.06.03	33267.10	33331.10	32843.10	32932.10	44993	0	280
2022.06.06	32951.10	33237.60	32814.60	32919.60	42689	0	280
2022.06.07	32926.60	33202.60	32612.60	33113.60	43667	0	380
2022.06.08	33113.60	33176.60	32815.80	32922.80	44122	0	340
2022.06.09	32912.80	33114.80	32257.80	32328.80	48312	0	340
2022.06.10	32325.80	32344.80	31372.80	31440.80	50309	0	340
2022.06.13	31235.80	31300.80	30381.80	30548.80	62441	0	340
2022.06.14	30561.80	30869.80	30140.80	30383.80	60045	0	340
2022.06.15	30398.80	31019.80	30184.80	30690.80	57663	0	340
2022.06.16	30719.80	30938.80	29733.80	29985.80	62940	0	340
2022.06.17	30020.80	30217.80	29646.80	29940.80	64729	0	340
2022.06.20	29959.80	30224.80	29749.80	30154.80	33510	0	340
2022.06.21	30145.80	30651.80	30119.80	30547.80	41362	0	340
2022.06.22	30526.80	30777.80	30014.80	30479.80	51672	0	0
2022.06.23	30465.80	30706.80	30258.80	30571.80	52813	0	340
2022.06.24	30587.80	31522.80	30555.80	31496.80	39043	0	340
2022.06.27	31527.80	31706.80	31344.80	31472.80	44810	0	340
2022.06.28	31483.80	31881.80	30920.80	30977.80	45992	0	340
2022.06.29	30977.80	31154.80	30879.80	31035.80	47984	0	240
2022.06.30	31043.80	31043.80	30419.80	30722.80	52114	0	340
2022.07.01	30739.80	31138.80	30446.80	31069.80	55880	0	340
2022.07.04	31063.80	31087.80	30830.80	30994.80	24747	0	340
2022.07.05	31010.80	31228.80	30345.80	30942.80	52933	0	340
2022.07.06	30979.80	31222.80	30758.80	31076.80	53661	0	340
2022.07.07	31072.80	31418.80	30914.80	31341.80	41569	0	340
2022.07.08	31335.80	31506.80	31204.62	31370.80	45148	0	340
2022.07.11	31315.80	31364.80	31063.80	31197.80	42887	0	340
2022.07.12	31200.80	31350.80	30854.80	30997.80	45005	0	340
2022.07.13	31011.80	31307.80	30501.80	30734.80	50390	0	340
2022.07.14	30709.80	30790.80	30128.80	30637.80	52331	0	340
2022.07.15	30655.80	31286.80	30520.80	31278.80	45634	0	340
2022.07.18	31342.80	31637.80	30976.80	31089.80	39982	0	340
2022.07.19	31081.80	31864.80	31053.80	31839.80	38934	0	340
2022.07.20	31834.80	32002.80	31642.80	31822.80	43338	0	340
2022.07.21	31809.00	32045.80	31522.80	32008.80	47380	0	340
2022.07.22	32002.80	32214.80	31726.80	31882.80	44822	0	340
2022.07.25	31861.80	32088.80	31797.80	31890.80	43813	0	340
2022.07.26	31853.80	31939.80	31691.80	31799.80	39460	0	340
2022.07.27	31795.80	32339.80	31789.80	32180.80	40733	0	340
2022.07.28	32180.80	32631.80	31967.80	32590.80	42248	0	340
2022.07.29	32566.80	32906.80	32489.80	32840.80	40231	0	340
2022.08.01	32863.80	32969.95	32634.95	32813.95	41176	0	300
2022.08.02	32789.95	32814.95	32385.95	32444.95	47160	0	310
2022.08.03	32465.95	32908.95	32379.95	32791.95	41310	0	310
2022.08.04	32783.95	32904.95	32639.95	32728.95	39304	0	310
2022.08.05	32730.95	32823.95	32472.95	32755.95	38153	0	310
2022.08.08	32840.95	33106.95	32707.95	32894.95	38808	0	310
2022.08.09	32877.95	32916.95	32699.95	32802.95	37270	0	310
2022.08.10	32805.95	33365.95	32716.95	33325.95	35626	0	310
2022.08.11	33322.95	33649.95	33280.95	33382.95	37838	0	310
2022.08.12	33384.95	33756.95	33323.95	33744.95	31851	0	310
2022.08.15	33726.95	33953.95	33517.95	33873.95	30125	0	310
2022.08.16	33873.95	34277.95	33820.95	34159.95	32629	0	310
2022.08.17	34120.95	34194.95	33823.95	34015.95	38055	0	310
2022.08.18	33996.95	34062.95	33829.95	33998.95	35628	0	310
2022.08.19	34008.95	34011.95	33621.95	33695.95	35573	0	310
2022.08.22	33611.95	33636.95	33001.95	33105.95	37789	0	310
2022.08.23	33110.95	33181.95	32850.95	32895.95	41057	0	310
2022.08.24	32905.95	33090.95	32759.95	32966.95	36088	0	310
2022.08.25	32978.95	33299.95	32885.95	33233.95	36465	0	310
2022.08.26	33268.95	33461.95	32176.95	32187.95	42460	0	310
2022.08.29	32077.95	32321.95	31949.95	32144.95	49857	0	310
2022.08.30	32136.95	32366.95	31637.95	31810.95	47655	0	310
2022.08.31	31786.95	31987.95	31489.95	31551.95	50706	0	310
2022.09.01	31557.95	31666.95	31215.95	31648.95	52365	0	310
2022.09.02	31650.95	32023.95	31177.95	31382.95	50284	0	310
2022.09.05	31351.95	31461.95	31274.95	31426.95	28298	0	310
2022.09.06	31431.95	31589.95	31040.95	31151.95	51282	0	310
2022.09.07	31146.95	31640.95	30972.95	31568.95	46816	0	310
2022.09.08	31577.95	31799.95	31299.95	31794.95	48880	0	310
2022.09.09	31801.95	32231.95	31761.95	32144.95	37492	0	310
2022.09.12	32259.95	32515.95	32139.95	32440.95	36506	0	310
2022.09.13	32453.95	32635.95	31017.95	31149.95	42742	0	210
2022.09.14	31157.95	31273.95	30874.95	31183.95	51568	0	310
2022.09.15	31175.95	31272.95	30864.95	30915.95	44631	0	310
2022.09.16	30857.95	30910.95	30545.95	30910.95	46935	0	310
2022.09.19	30819.95	31076.95	30484.95	31046.95	46079	0	310
2022.09.20	31047.95	31151.95	30453.95	30737.95	44329	0	210
2022.09.21	30744.95	31018.95	30108.95	30148.95	47616	0	310
2022.09.22	30161.95	30408.95	29962.95	30094.95	58460	0	310
2022.09.23	30117.95	30162.95	29237.95	29599.95	54409	0	310
2022.09.26	29589.95	29666.95	29160.95	29269.95	64705	0	210
2022.09.27	29274.95	29656.95	28948.95	29176.95	57565	0	310
2022.09.28	29187.95	29818.95	28823.95	29673.95	65925	0	310
2022.09.29	29677.95	29711.95	28976.95	29231.95	60057	0	310
2022.09.30	29223.95	29493.95	28713.95	28768.95	64509	0	310
2022.10.03	28730.95	29648.95	28588.95	29504.95	56902	0	310
2022.10.04	29523.95	30345.95	29447.95	30295.95	52109	0	110
2022.10.05	30281.95	30450.95	29875.95	30272.95	50789	0	310
2022.10.06	30258.95	30423.95	29843.95	29910.95	55198	0	310
2022.10.07	29853.95	30040.95	29122.95	29279.95	50769	0	310
2022.10.10	29210.95	29486.95	29008.95	29223.95	53841	0	310
2022.10.11	29221.95	29607.95	28900.95	29271.95	62640	0	210
2022.10.12	29257.95	29472.95	29128.95	29250.95	60417	0	310
2022.10.13	29276.95	30166.95	28624.95	30042.95	58251	0	310
2022.10.14	30040.95	30429.95	29602.95	29642.95	64309	0	210
2022.10.17	29649.95	30321.95	29637.95	30266.95	54120	0	310
2022.10.18	30362.95	30838.95	30294.95	30664.95	59075	0	310
2022.10.19	30681.95	30779.95	30217.95	30501.95	59621	0	310
2022.10.20	30479.95	30820.95	30252.95	30378.95	62092	0	310
2022.10.21	30361.95	31161.95	30069.95	31152.95	59885	0	210
2022.10.24	31191.95	31596.95	30879.95	31470.95	66603	0	210
2022.10.25	31479.95	31878.95	31308.95	31845.95	53065	0	210
2022.10.26	31769.95	32175.95	31709.95	31958.95	55904	0	310
2022.10.27	31919.95	32383.95	31835.95	32005.95	60550	0	310
2022.10.28	32015.95	32968.95	31855.95	32957.95	55093	0	310
2022.10.31	32901.95	32906.95	32584.95	32733.95	48805	0	310
2022.11.01	32744.95	32991.95	32477.95	32620.95	49854	0	310
2022.11.02	32626.95	33069.95	32089.95	32155.95	49075	0	140
2022.11.03	32151.95	32248.95	31713.95	31984.95	54054	0	310
2022.11.04	31973.95	32609.95	31886.95	32357.95	58417	0	310
2022.11.07	32158.95	32884.95	32152.95	32795.95	50807	0	310
2022.11.08	32811.95	33354.95	32768.95	33128.95	42837	0	210
2022.11.09	33103.95	33196.95	32459.95	32510.95	55072	0	210
2022.11.10	32543.95	33785.95	32505.95	33779.95	53028	0	310
2022.11.11	33775.95	33967.95	33395.95	33754.95	55000	0	210
2022.11.14	33635.95	33960.95	33530.95	33604.95	46560	0	210
2022.11.15	33602.95	34009.95	33309.95	33558.95	55033	0	210
2022.11.16	33511.95	33703.95	33442.95	33592.95	52929	0	210
2022.11.17	33611.95	33686.95	33144.95	33536.95	46181	0	310
2022.11.18	33548.95	33820.95	33435.95	33729.95	44726	0	310
2022.11.21	33748.95	33864.95	33552.95	33697.95	41998	0	310
2022.11.22	33696.95	34104.95	33626.95	34100.95	36232	0	310
2022.11.23	34111.95	34250.95	33990.95	34224.95	34647	0	310
2022.11.24	34237.95	34287.95	34210.95	34254.95	14985	0	310
2022.11.25	34247.95	34378.95	34191.95	34366.95	21129	0	310
2022.11.28	34279.95	34307.95	33794.95	33846.95	36524	0	310
2022.11.29	33849.95	33965.95	33653.95	33852.95	39871	0	310
2022.11.30	33808.95	34592.95	33570.95	34562.95	44145	0	310
2022.12.01	34581.95	34660.95	34111.95	34360.95	46753	0	150
2022.12.02	34363.95	34478.95	33888.95	34346.95	41604	0	310
2022.12.05	34415.95	34415.95	33840.95	33961.95	40206	0	310
2022.12.06	33970.95	34042.95	33414.95	33597.95	42640	0	310
2022.12.07	33593.95	33775.95	33429.95	33581.95	45083	0	210
2022.12.08	33581.95	33889.95	33443.95	33751.95	41146	0	310
2022.12.09	33762.95	33928.95	33451.95	33461.95	34919	0	140
2022.12.12	33471.95	34003.95	33400.95	33960.95	35641	0	310
2022.12.13	33960.95	34884.15	33929.55	34141.15	64321	0	210
2022.12.14	34156.95	34446.95	33732.95	34073.55	43858	0	270
2022.12.15	34009.95	34081.35	32988.35	33141.75	76374	0	190
2022.12.16	33096.75	33192.45	32568.15	32775.55	77342	0	230
2022.12.19	32821.95	33003.95	32517.85	32668.05	78386	0	230
2022.12.20	32686.95	32937.95	32421.15	32850.75	90856	0	270
2022.12.21	32899.55	33385.75	32885.55	33368.55	82968	0	270
2022.12.22	33357.55	33407.75	32497.75	32941.95	77754	0	270
2022.12.23	32953.95	33160.65	32740.75	33104.55	81515	0	270
2022.12.27	33240.95	33378.95	33008.35	33192.15	73299	0	270
2022.12.28	33199.55	33332.55	32797.75	32837.95	74496	0	270
2022.12.29	32853.15	33233.95	32774.95	33134.25	73342	0	270
2022.12.30	33141.15	33155.95	32774.55	33097.35	71824	0	240
2023.01.03	33337.95	33444.55	32788.35	33046.95	91274	0	210
2023.01.04	33095.45	33368.05	32976.75	33192.15	82328	0	210
2023.01.05	33217.45	33265.65	32744.95	32889.55	76277	0	140
2023.01.06	32938.55	33667.85	32844.15	33571.35	74869	0	210
2023.01.09	33637.95	33897.15	33449.95	33483.75	71404	0	210
2023.01.10	33493.95	33686.15	33305.95	33664.35	72986	0	210
2023.01.11	33669.15	33947.55	33648.35	33947.55	67028	0	210
